id,CITED2,HMGA2,CCNG1,SNHG14,LINC00324,hsa-mir-335,FOXC1,label
305,1943.747333,508.4648126,9167.38373,604.0771263,141.748091,93.40427547,1497.179524,1
306,1215.561194,290.2982484,2876.149536,3431.560942,91.32435745,314.7338302,2011.508252,1
307,4116.366569,5541.66499,3373.019233,13711.66925,165.083752,805.657099,227.4569049,1
308,2841.757668,106.2027692,6355.943759,556.0856817,84.97229937,125.8969109,877.1996717,1
309,2852.818933,212.4512224,8674.753122,1954.592549,108.4932875,196.6269769,4275.171292,1
310,3130.617983,1076.425455,2969.750237,1560.518318,74.78076226,313.663078,1560.506639,1
311,2810.810673,23.55673791,11120.16338,425.3046585,227.4955393,117.3381038,6518.618389,1
312,3089.348762,500.1619471,5835.851394,550.179633,260.1186023,195.5024731,1854.332967,1
313,2846.278825,847.6185938,11576.0445,1625.814779,127.475885,852.9862218,1393.666044,1
314,709.601015,5734.97739,3755.910505,317.0905474,255.2350411,1316.788858,1580.670397,1
315,1919.68226,2648.509092,5834.848638,127.8507182,117.8297086,1280.537642,69.82054658,1
316,3516.015712,325.4210446,4907.75064,3688.484924,293.493049,157.608616,497.6581771,1
317,2175.455472,539.7430538,4184.990158,1585.964209,225.6060045,87.40768867,380.4880925,1
318,3579.455257,527.1361622,5884.025702,170.8263189,140.9558438,601.4806963,1670.550031,1
319,1924.239619,3021.341363,21928.88866,142.7070049,103.8750346,300.9612165,3146.568379,1
320,2234.501097,593.2931799,7300.629726,669.8524122,187.1531189,114.7489912,740.0358121,1
321,926.0735424,657.3464083,2100.582587,394.9582243,127.4668471,155.2556522,1411.740779,1
322,1720.688515,584.4666417,4125.55725,554.553536,90.20465855,150.5964884,6319.836143,1
323,1617.389316,1985.622731,3292.356242,1317.81948,215.0434252,296.9525082,703.7036782,1
324,2626.889605,589.2396258,7362.638972,186.1755617,144.2390465,833.3614134,1202.299427,1
325,3651.242804,95.67151356,5970.088286,5431.972574,120.4079182,333.7997156,673.8152358,1
326,4181.279446,291.1081151,3670.423536,1804.641834,184.337185,533.2221327,649.4555381,1
327,840.5561917,1159.447822,10600.0813,178.8317181,77.7989939,27.27470545,3353.398781,1
328,2806.938289,188.0981263,4772.631326,1312.534368,166.0640753,173.4394724,467.6896892,1
329,1639.859808,10.96332904,6065.937805,1356.718231,156.3390065,109.2075449,491.2033493,1
330,1489.265657,789.366956,3965.572797,761.1334974,124.1394325,201.5309214,3441.553065,1
331,5519.026214,571.2535195,9321.513414,393.9206869,190.4292014,59.3569689,162.4358179,1
332,1418.07456,10.77194137,4956.204451,478.4430936,159.1219391,272.0163691,1952.380749,1
333,2819.910877,211.2383694,4425.512641,903.7412071,174.8323051,528.4467035,361.8460151,1
334,1749.354569,310.4787023,7726.429951,407.1444887,130.0020656,604.8281893,1451.669104,1
335,2179.510156,157.0335994,4680.789063,318.8694516,382.1139893,404.1077626,1299.466709,1
336,1947.357063,180.0550947,4861.61787,1125.105981,108.1889457,167.9451038,2314.110828,1
337,2809.287233,464.5625939,3130.092868,3264.859084,171.2069597,58.95428373,1088.770926,1
338,2823.349294,485.6986122,17242.20001,541.2100896,261.9825287,366.8909572,5629.523972,1
339,3941.006118,236.472004,4866.284175,869.1295916,154.7306772,56.86220968,1529.056871,1
340,1716.715496,832.0160659,4742.982208,264.1408517,115.8277349,1463.283804,1851.021777,1
341,477.4144483,1244.19002,11591.59885,1787.066924,41.21038856,424.5894344,190.1318959,1
342,1680.29692,61.8943665,2932.453532,268.8087849,78.53859779,952.3648809,1004.870123,1
343,5843.437482,100.7791217,5301.331164,3755.669961,142.57696,234.3772713,669.8767164,1
344,1445.539189,2377.845643,4014.119969,507.2523785,83.21058938,372.0016071,383.2452834,1
345,3269.028154,20.45709607,2918.305118,276.0906593,160.5393315,153.3866312,4131.006484,1
346,1324.704461,180.2838806,5723.891738,217.434636,280.9212511,350.6511646,173.9421872,1
347,1401.757315,469.4701075,7078.536387,354.9078714,116.2674455,1460.366881,3021.215044,1
348,1718.131973,850.7124068,3975.563709,1001.983681,140.8246605,190.7450578,391.2817563,1
349,3369.701678,536.9269458,5782.756576,162.3919998,170.4669934,704.9638909,741.0119154,1
350,4546.877702,361.2757748,6118.691461,5674.088383,255.5318315,208.3175659,1165.81683,1
351,1868.81187,910.4996275,2843.780387,1559.783657,136.0309279,282.226899,924.2272346,1
352,1126.606639,1025.419822,7581.540155,519.2727752,191.541625,86.35164844,1078.343739,1
353,2084.794365,157.3535448,4825.813167,539.6162726,323.0611658,226.2087494,3854.947484,1
354,6548.976423,64.31786869,8380.865283,2044.355107,198.73968,90.38492182,348.2993118,1
355,2088.940718,1214.861846,5342.381494,3763.291331,61.36640121,596.9627543,1404.897071,1
356,4277.914809,379.5196157,4914.453882,2440.651642,151.8054441,536.0998619,865.4463164,1
357,2033.804426,77.59991646,4186.225439,667.4016757,454.5259914,142.2207666,1166.725867,1
358,1562.040967,80.3798042,9810.440392,392.4430759,108.3631387,171.2912613,2671.366992,1
359,4221.539069,28742.19176,6574.25428,1274.58442,180.0091706,165.4834388,486.7916543,1
360,532.6732556,835.1100566,2362.823709,207.5413323,65.74144623,452.0462069,8580.803204,1
361,2788.970879,2482.952934,3218.195574,766.0462685,87.43302231,440.1545433,496.7865261,1
362,4784.889841,117.78297,5867.012282,6860.858419,142.3166524,303.7907577,680.3032397,1
363,2187.910894,303.6198107,6647.510766,2765.892348,331.3135984,121.0698961,1479.974497,1
364,1513.660866,1403.021913,3506.827428,803.5268489,95.39171393,151.7317202,4666.173637,1
365,2016.965552,1316.046427,1937.220628,614.9309905,80.14857389,106.1323222,2312.739538,1
366,2754.640999,923.5676897,1746.908435,121.6790926,66.19317081,235.3445385,1831.056588,1
367,5410.74064,114.7810558,3291.930698,7224.633814,136.9424365,171.5109861,894.2643919,1
368,2310.85431,3401.050527,2902.029372,489.5677478,95.22846095,664.4868856,908.8053335,1
369,5921.792166,5587.124795,4039.535588,243.8059079,37.56387286,334.1326578,2491.954774,1
370,2751.965881,1817.437164,2502.242208,275.895178,84.96933298,473.870312,1403.782494,1
371,3763.71555,247.081043,8095.56154,6387.50781,203.5231383,70.41277661,5666.877556,1
372,4826.807244,106.836906,10265.14119,928.8497501,148.3022723,103.5203528,3768.689223,1
373,2870.253353,134.286753,5986.151325,253.8805969,146.2620006,489.4186426,994.4503076,1
374,1979.198601,1042.04804,2257.125739,854.11732,159.6962301,118.9325054,2496.783323,1
375,1428.139354,261.2578295,3039.87737,157.4567482,191.6305342,378.7125291,1566.140024,1
376,2036.046648,1847.825746,5082.653651,354.931044,219.1580284,497.3106694,1654.876041,1
377,1821.315508,86.21880392,2421.237134,414.301209,60.90957281,215.5803602,1631.971193,1
378,2913.095168,662.6503412,6460.350574,454.4160166,178.6736014,54.49034077,1764.194401,1
379,2273.207501,207.2412079,4755.721102,756.6999553,113.0423254,119.3271693,344.3447242,1
380,2400.958066,150.5050763,9341.201639,2562.566659,291.9093399,207.0689107,3746.376106,1
381,1653.063519,230.065346,6515.619804,813.9595316,161.4372548,407.9487008,3982.858701,1
382,1247.074905,1308.403078,3325.782216,527.4698211,210.9253953,417.9038763,698.3576869,1
383,1597.061115,6310.486284,2484.513067,373.1676937,107.2302647,884.364809,435.0528215,1
384,3506.123196,39.5285501,7941.410087,994.5819211,308.3708477,164.1270758,3731.687396,1
385,2504.307844,1560.893806,2843.89893,669.1832974,147.9952988,439.4789521,336.8446124,1
386,2694.527649,550.9216027,6228.543614,621.0247537,142.8911564,68.27243654,1184.567353,1
387,6173.185968,788.7604184,6555.986017,1627.489637,222.9802548,48.40729872,1613.697214,1
388,4562.731394,27.61010291,9400.989869,4155.303257,237.2014963,145.3083373,5008.645775,1
389,21284.40746,42.4385358,6016.711081,5981.102519,70.54613378,204.6100031,2965.894148,1
390,3934.841648,80.49170845,12231.9592,1492.824835,244.7541474,252.8595288,772.3062852,1
391,4995.701062,33.61877431,7143.548587,2560.695565,170.1420826,98.64263474,529.9428085,1
392,764.1780897,2139.512284,1322.62258,93.12147848,89.6678716,1202.907947,517.12924,1
393,1603.647522,77.19077161,2049.230674,615.7992494,154.2638622,74.74798344,662.3165693,1
394,2722.759948,223.2102531,4272.876486,602.5972919,232.8103826,156.148092,769.297639,1
395,1925.511665,724.4824232,2426.656529,2264.212348,37.42213979,484.0438383,330.1998344,1
396,1911.637246,304.6231178,3339.872202,105.8687685,65.91814666,103.8712116,5018.798684,1
397,1398.271325,26.68184369,9870.829172,163.7161718,113.3387528,907.1530877,707.5924094,1
398,2018.907105,102.665268,5414.744158,242.759991,87.10982375,382.1307299,267.6664772,1
399,3689.804159,74.6792212,11314.45471,153.7795734,153.7551967,587.0979452,1615.420956,1
400,1909.930829,2912.41749,1785.894014,195.3043402,104.4811916,273.927677,702.9117453,1
401,2118.545984,521.332029,4339.608942,246.9935201,107.3864053,241.1378194,780.0490686,1
402,2334.260727,487.8448752,17564.56148,288.2075464,91.90073674,196.2692459,3750.850499,1
403,2320.400424,1264.671729,4406.107956,1816.015092,232.8800165,90.17524283,1447.828743,1
404,1447.986473,579.9206523,7272.220626,1109.813109,228.9094712,246.3992531,346.3521744,1
405,2095.546337,1280.669919,7507.85705,1288.204327,356.7672901,59.53095537,1336.035754,1
406,4079.995506,505.1255931,23090.66972,3317.091259,73.90736239,11.35712511,2884.909777,1
407,2615.887027,2216.764324,15294.27219,371.7346802,118.3659473,232.8222584,1720.771812,1
408,1843.118624,837.3628175,3240.255511,414.6274392,127.15558,399.4285871,342.0835836,1
409,7131.405156,34.6729306,9963.970175,1191.066026,308.5311325,189.1559941,388.7522021,0
410,6519.255879,127.7358811,15674.47558,1276.677531,336.683996,122.8726739,522.8861159,0
411,4995.960847,59.50997146,5157.727482,1558.319849,290.5017691,136.9824505,239.2215145,0
412,13554.97203,15.68705929,10574.08014,18905.26542,163.1138752,139.9498615,806.1707601,0
413,15963.26306,35.6590257,12768.63781,14019.47269,94.43813976,79.42779704,798.5945858,0
414,8778.88169,97.76311053,10608.98692,4572.297178,199.9207443,65.78386001,1230.126899,0
415,6254.825529,200.8510824,10893.65843,1851.796154,276.7656021,51.21079089,582.4294798,0
416,2858.513116,64.7880216,6558.337804,602.1279342,157.6378384,998.5960182,630.4954027,0
417,38483.03617,18.89047783,9186.536154,8954.125117,217.4254228,47.24700139,1538.009948,0
418,10980.48652,57.67689392,7476.188888,2518.832473,219.3403793,70.03519073,1094.662277,0
419,7376.205792,138.3003243,8151.242935,1450.003537,232.1098151,262.1722239,384.7078802,0
420,12868.54654,39.32642874,5459.859221,2535.584844,212.9701103,211.5966768,471.6214822,0
421,7434.248801,99.88129465,28235.52723,751.8266119,478.111846,237.092714,287.7986592,0
422,17921.34294,64.28427973,9597.950128,6990.992984,139.9417493,47.26206739,1527.149522,0
423,10346.96385,34.82417941,8156.220048,1938.209011,222.5548487,187.8404075,1054.929381,0
424,8544.32131,37.283228,10812.50177,14225.22272,66.86884517,72.35034548,1485.810633,0
425,5220.58281,173.2428912,13174.51737,869.2679609,470.7679657,672.9999204,173.2229737,0
426,4122.863391,157.655668,5488.258862,1032.050413,209.6570051,262.3978071,224.7603564,0
427,6973.075553,201.5641565,7562.389083,1638.176313,481.7761342,84.1590594,436.3757178,0
428,14768.8109,103.4286275,11451.90672,3025.13527,624.8081117,56.50718578,857.4011047,0
429,17953.47568,33.67719607,7360.722494,1361.01507,330.6265632,67.16159697,1545.875795,0
430,18434.7548,50.82969208,10221.29788,16751.48426,135.8453098,132.5496521,1224.685545,0
431,8991.97786,256.1593181,10360.04314,2187.79728,313.8388961,52.25739834,674.3686485,0
432,8075.391109,40.49766075,6147.660874,5215.395911,148.454084,86.17586505,1234.316198,0
433,7213.710475,187.2343681,8600.08846,1765.391231,278.4222466,144.0760462,323.8601756,0
434,7016.216931,133.5575805,5301.646312,1686.616269,176.7086658,715.7464096,276.3248465,0
435,5970.127268,136.0889278,8324.40437,2163.189878,125.6679942,113.7361013,8020.530745,0
436,11657.32719,30.69364098,9068.418488,12550.12944,116.7084643,173.2926009,3257.288143,0
437,12529.61022,14.07574142,14338.23168,13387.81862,148.9304275,25.53970131,1135.233436,0
438,9882.801827,24.47767544,7730.584237,1167.966054,276.7867512,479.8211445,741.6132898,0
439,6645.813589,15.44736422,6148.537137,1813.065589,217.884498,71.11736651,1364.273584,0
440,10178.57229,98.18664319,8952.528489,2927.001413,563.378648,98.19853054,662.6254435,0
441,4528.333074,51.36505661,5980.587975,1296.961223,195.0052062,206.5889778,398.1454153,0
442,9256.330639,34.70129114,9955.245531,15603.26519,135.6427412,340.3903057,1126.233758,0
443,6197.037647,182.4390465,9303.005166,769.9932374,374.5653136,128.8523196,278.8812388,0
444,3574.014077,54.60167543,7021.633037,747.7363479,329.1044008,538.4062598,204.0910496,0
